shift_id,staff_id,staff_type,department_id,shift_date,shift_type,hours_worked
SHF-566448,NUR-166721,Nurse,DEP-019,2026-03-29,Afternoon,12.0
SHF-566450,NUR-735733,Nurse,DEP-002,2023-04-30,Morning,10.0
SHF-566461,EMP-766337,Employee,DEP-013,2024-10-05,Morning,12.0
SHF-566483,DOC-436860,Doctor,DEP-018,2026-01-27,Afternoon,12.0
SHF-566495,NUR-176079,Nurse,DEP-004,2026-03-16,Morning,12.0
SHF-566552,EMP-517436,Employee,DEP-013,2025-01-24,Night,10.0
SHF-566599,EMP-362195,Employee,DEP-002,2024-01-18,Afternoon,10.0
SHF-566603,NUR-795102,Nurse,DEP-001,2026-02-14,Night,8.0
SHF-566701,NUR-159560,Nurse,DEP-003,2025-05-11,Morning,10.0
SHF-566722,NUR-848154,Nurse,DEP-019,2025-04-14,Morning,10.0
SHF-566738,NUR-653537,Nurse,DEP-014,2025-06-29,Afternoon,8.0
SHF-566741,DOC-804302,Doctor,DEP-019,2024-12-24,Morning,8.0
SHF-566748,DOC-390923,Doctor,DEP-011,2024-04-21,Afternoon,10.0
SHF-566824,DOC-810018,Doctor,DEP-015,2025-08-12,Night,10.0
SHF-566826,NUR-882163,Nurse,DEP-016,2023-01-19,Night,10.0
SHF-566899,EMP-517436,Employee,DEP-005,2025-10-03,Afternoon,8.0
SHF-566905,DOC-487615,Doctor,DEP-011,2023-11-09,Afternoon,8.0
SHF-567128,EMP-272202,Employee,DEP-009,2025-06-28,Night,10.0
SHF-567140,EMP-810651,Employee,DEP-004,2025-05-30,Morning,8.0
SHF-567150,DOC-724452,Doctor,DEP-013,2023-05-13,Afternoon,8.0
SHF-567268,NUR-598223,Nurse,DEP-002,2025-09-13,Afternoon,12.0
SHF-567271,EMP-778237,Employee,DEP-001,2023-01-09,Morning,8.0
SHF-567311,DOC-456407,Doctor,DEP-015,2025-11-21,Afternoon,12.0
SHF-567386,DOC-504308,Doctor,DEP-017,2024-04-30,Night,10.0
SHF-567387,NUR-428116,Nurse,DEP-009,2026-07-15,Night,10.0
SHF-567409,NUR-813079,Nurse,DEP-015,2024-02-06,Morning,12.0
SHF-567412,DOC-371528,Doctor,DEP-006,2024-03-09,Night,12.0
SHF-567460,NUR-470815,Nurse,DEP-002,2025-06-17,Morning,8.0
SHF-567487,DOC-426915,Doctor,DEP-006,2023-03-22,Morning,8.0
SHF-567571,NUR-675679,Nurse,DEP-010,2023-10-03,Afternoon,8.0
SHF-567654,DOC-920819,Doctor,DEP-002,2024-10-10,Afternoon,8.0
SHF-567680,DOC-498615,Doctor,DEP-020,2025-02-22,Morning,12.0
SHF-567693,NUR-721804,Nurse,DEP-006,2024-10-15,Morning,12.0
SHF-567749,EMP-711032,Employee,DEP-004,2024-07-15,Night,12.0
SHF-567810,NUR-914937,Nurse,DEP-005,2024-08-19,Night,8.0
SHF-567919,DOC-469128,Doctor,DEP-004,2026-01-14,Afternoon,12.0
SHF-567970,NUR-624647,Nurse,DEP-008,2023-03-08,Afternoon,12.0
SHF-567972,NUR-639783,Nurse,DEP-013,2025-11-06,Afternoon,12.0
SHF-567981,EMP-435571,Employee,DEP-010,2024-02-05,Morning,8.0
SHF-568000,NUR-174869,Nurse,DEP-007,2024-03-23,Morning,8.0
SHF-568005,EMP-447117,Employee,DEP-012,2024-12-29,Morning,8.0
SHF-568006,EMP-835216,Employee,DEP-010,2023-02-19,Afternoon,10.0
SHF-568055,NUR-514615,Nurse,DEP-009,2025-02-11,Morning,8.0
SHF-568104,NUR-965619,Nurse,DEP-001,2025-06-18,Night,12.0
SHF-568108,NUR-340277,Nurse,DEP-004,2023-09-25,Morning,8.0
SHF-568133,NUR-801377,Nurse,DEP-016,2026-01-31,Night,8.0
SHF-568146,NUR-386730,Nurse,DEP-018,2023-01-09,Morning,8.0
SHF-568168,DOC-715180,Doctor,DEP-020,2023-06-01,Night,12.0
SHF-568199,DOC-214022,Doctor,DEP-016,2024-10-01,Night,12.0
SHF-568203,NUR-833226,Nurse,DEP-009,2024-09-11,Night,10.0
SHF-568302,NUR-511401,Nurse,DEP-015,2025-03-29,Night,12.0
SHF-568362,NUR-980944,Nurse,DEP-015,2023-06-04,Afternoon,12.0
SHF-568394,EMP-486605,Employee,DEP-006,2023-11-26,Night,10.0
SHF-568511,DOC-280772,Doctor,DEP-005,2023-11-27,Night,8.0
SHF-568524,NUR-758640,Nurse,DEP-012,2024-12-16,Afternoon,12.0
SHF-568575,EMP-557951,Employee,DEP-018,2023-11-10,Morning,12.0
SHF-568615,EMP-439750,Employee,DEP-008,2025-10-18,Night,12.0
SHF-568770,NUR-619997,Nurse,DEP-003,2023-05-18,Morning,8.0
SHF-568816,DOC-498615,Doctor,DEP-011,2026-04-29,Night,8.0
SHF-568851,NUR-844456,Nurse,DEP-011,2026-03-02,Morning,10.0
SHF-568872,DOC-763697,Doctor,DEP-007,2026-02-04,Night,12.0
SHF-568895,NUR-335600,Nurse,DEP-012,2023-02-21,Night,10.0
SHF-568978,NUR-591991,Nurse,DEP-018,2025-12-14,Afternoon,10.0
SHF-569025,EMP-571420,Employee,DEP-017,2024-04-29,Morning,12.0
SHF-569049,NUR-704519,Nurse,DEP-002,2024-08-20,Night,10.0
SHF-569080,EMP-968328,Employee,DEP-018,2025-04-13,Afternoon,12.0
SHF-569108,NUR-980944,Nurse,DEP-015,2023-09-12,Morning,8.0
SHF-569197,EMP-356669,Employee,DEP-015,2024-09-12,Morning,8.0
SHF-569226,NUR-435867,Nurse,DEP-014,2024-03-09,Morning,8.0
SHF-569248,EMP-471934,Employee,DEP-020,2023-03-28,Night,8.0
SHF-569288,EMP-304548,Employee,DEP-019,2023-03-01,Morning,8.0
SHF-569330,EMP-486063,Employee,DEP-004,2023-11-27,Afternoon,10.0
SHF-569341,NUR-385279,Nurse,DEP-001,2023-08-18,Afternoon,10.0
SHF-569346,NUR-228255,Nurse,DEP-011,2025-04-17,Night,10.0
SHF-569414,NUR-688089,Nurse,DEP-019,2026-07-27,Morning,10.0
SHF-569477,NUR-881563,Nurse,DEP-013,2024-05-14,Morning,12.0
SHF-569502,EMP-746319,Employee,DEP-004,2023-10-30,Morning,10.0
SHF-569539,NUR-999574,Nurse,DEP-011,2024-03-13,Night,12.0
SHF-569666,NUR-802169,Nurse,DEP-018,2024-12-29,Morning,8.0
SHF-569709,NUR-179588,Nurse,DEP-003,2025-06-08,Night,8.0
SHF-569710,NUR-192918,Nurse,DEP-006,2025-12-07,Afternoon,10.0
SHF-569754,NUR-215950,Nurse,DEP-013,2023-08-10,Afternoon,12.0
SHF-569924,NUR-443269,Nurse,DEP-013,2024-07-05,Night,12.0
SHF-570007,EMP-240851,Employee,DEP-008,2025-07-31,Night,10.0
SHF-570030,DOC-804750,Doctor,DEP-005,2024-06-14,Afternoon,12.0
SHF-570031,DOC-673061,Doctor,DEP-005,2024-04-04,Morning,8.0
SHF-570119,NUR-492950,Nurse,DEP-007,2024-08-24,Morning,8.0
SHF-570122,EMP-374174,Employee,DEP-011,2024-08-31,Afternoon,12.0
SHF-570164,DOC-548443,Doctor,DEP-007,2025-02-21,Afternoon,10.0
SHF-570190,EMP-410532,Employee,DEP-018,2026-03-13,Morning,10.0
SHF-570236,EMP-440235,Employee,DEP-018,2023-10-08,Night,8.0
SHF-570238,NUR-848154,Nurse,DEP-012,2023-04-13,Morning,12.0
SHF-570272,NUR-330447,Nurse,DEP-019,2024-11-15,Morning,8.0
SHF-570277,EMP-854801,Employee,DEP-003,2024-01-31,Night,12.0
SHF-570288,EMP-675933,Employee,DEP-013,2025-12-22,Afternoon,12.0
SHF-570346,NUR-665443,Nurse,DEP-001,2025-01-26,Morning,10.0
SHF-570349,NUR-340086,Nurse,DEP-005,2023-12-09,Morning,8.0
SHF-570355,NUR-772807,Nurse,DEP-004,2024-10-14,Night,10.0
SHF-570390,DOC-173632,Doctor,DEP-004,2026-06-23,Morning,12.0
SHF-570507,NUR-249210,Nurse,DEP-010,2025-06-23,Morning,10.0
SHF-570568,NUR-355359,Nurse,DEP-015,2026-01-28,Afternoon,10.0
SHF-570660,DOC-271396,Doctor,DEP-006,2025-09-20,Afternoon,12.0
SHF-570664,NUR-135906,Nurse,DEP-013,2025-12-10,Morning,8.0
SHF-570713,NUR-598524,Nurse,DEP-004,2024-01-12,Night,10.0
SHF-570722,EMP-230141,Employee,DEP-020,2025-08-21,Morning,12.0
SHF-570736,NUR-306926,Nurse,DEP-004,2023-06-05,Night,12.0
SHF-570760,NUR-411300,Nurse,DEP-014,2025-09-25,Night,10.0
SHF-570792,DOC-653993,Doctor,DEP-006,2023-09-15,Afternoon,12.0
SHF-570803,DOC-528174,Doctor,DEP-015,2025-08-23,Morning,10.0
SHF-570847,EMP-218048,Employee,DEP-012,2023-10-27,Afternoon,8.0
SHF-570850,DOC-390923,Doctor,DEP-019,2025-12-09,Morning,10.0
SHF-570915,EMP-578718,Employee,DEP-020,2025-07-12,Night,12.0
SHF-570930,NUR-366578,Nurse,DEP-018,2023-05-27,Afternoon,10.0
SHF-570971,NUR-970298,Nurse,DEP-020,2025-05-13,Morning,8.0
SHF-571019,EMP-556248,Employee,DEP-020,2024-03-19,Afternoon,8.0
SHF-571046,DOC-478074,Doctor,DEP-014,2024-07-17,Afternoon,10.0
SHF-571134,NUR-414973,Nurse,DEP-008,2025-08-26,Morning,8.0
SHF-571162,DOC-783772,Doctor,DEP-005,2025-04-07,Afternoon,8.0
SHF-571168,EMP-140432,Employee,DEP-019,2026-01-05,Morning,10.0
SHF-571198,EMP-359800,Employee,DEP-008,2026-01-02,Night,12.0
SHF-571208,NUR-833226,Nurse,DEP-019,2025-05-12,Night,8.0
SHF-571307,EMP-864148,Employee,DEP-008,2024-05-10,Morning,8.0
SHF-571310,NUR-221384,Nurse,DEP-019,2025-04-07,Night,10.0
SHF-571320,EMP-898131,Employee,DEP-005,2023-09-18,Night,10.0
SHF-571398,DOC-207537,Doctor,DEP-014,2024-12-01,Afternoon,10.0
SHF-571406,DOC-708229,Doctor,DEP-014,2026-05-06,Morning,10.0
SHF-571424,NUR-677231,Nurse,DEP-001,2025-09-21,Night,12.0
SHF-571460,NUR-688089,Nurse,DEP-007,2023-09-17,Morning,8.0
SHF-571489,EMP-993317,Employee,DEP-007,2026-03-22,Afternoon,12.0
SHF-571509,EMP-356669,Employee,DEP-016,2023-06-18,Morning,12.0
SHF-571511,EMP-708912,Employee,DEP-002,2023-08-15,Night,10.0
SHF-571609,EMP-201160,Employee,DEP-020,2024-02-14,Afternoon,10.0
SHF-571627,NUR-264972,Nurse,DEP-016,2024-08-25,Morning,12.0
SHF-571640,DOC-836336,Doctor,DEP-003,2023-02-11,Morning,12.0
SHF-571664,EMP-915720,Employee,DEP-013,2023-04-04,Afternoon,8.0
SHF-571694,DOC-312958,Doctor,DEP-010,2023-02-24,Afternoon,8.0
SHF-571711,NUR-502491,Nurse,DEP-003,2024-11-30,Night,10.0
SHF-571735,DOC-207537,Doctor,DEP-019,2026-08-06,Night,12.0
SHF-571806,NUR-926786,Nurse,DEP-005,2025-02-22,Night,10.0
SHF-571850,EMP-374174,Employee,DEP-006,2024-07-28,Night,8.0
SHF-571888,NUR-548833,Nurse,DEP-014,2025-04-17,Afternoon,10.0
SHF-571956,DOC-498615,Doctor,DEP-012,2023-01-04,Night,12.0
SHF-572003,NUR-955361,Nurse,DEP-011,2025-11-04,Morning,10.0
SHF-572005,DOC-804302,Doctor,DEP-018,2024-11-23,Morning,8.0
SHF-572027,NUR-839588,Nurse,DEP-012,2026-03-29,Night,12.0
SHF-572110,NUR-776766,Nurse,DEP-013,2024-02-19,Morning,10.0
SHF-572132,DOC-836336,Doctor,DEP-004,2024-03-25,Afternoon,10.0
SHF-572166,EMP-140432,Employee,DEP-011,2024-05-18,Morning,10.0
SHF-572180,NUR-750503,Nurse,DEP-015,2025-10-02,Morning,10.0
SHF-572236,NUR-905378,Nurse,DEP-009,2026-02-23,Afternoon,12.0
SHF-572312,NUR-388500,Nurse,DEP-008,2024-06-06,Morning,12.0
SHF-572353,EMP-657812,Employee,DEP-018,2025-03-12,Morning,10.0
SHF-572379,NUR-750503,Nurse,DEP-004,2025-08-05,Afternoon,8.0
SHF-572516,NUR-968257,Nurse,DEP-014,2026-01-23,Morning,8.0
SHF-572553,NUR-999044,Nurse,DEP-005,2024-01-20,Morning,12.0
SHF-572605,NUR-590279,Nurse,DEP-013,2024-11-06,Morning,10.0
SHF-572651,NUR-426011,Nurse,DEP-005,2024-11-19,Afternoon,12.0
SHF-572697,NUR-479434,Nurse,DEP-011,2025-04-01,Morning,12.0
SHF-572799,NUR-762529,Nurse,DEP-002,2024-10-29,Morning,12.0
SHF-572842,NUR-111691,Nurse,DEP-009,2024-11-19,Night,8.0
SHF-572921,DOC-569031,Doctor,DEP-016,2026-01-18,Afternoon,10.0
SHF-572938,NUR-153016,Nurse,DEP-009,2025-10-11,Morning,12.0
SHF-572998,DOC-252774,Doctor,DEP-019,2023-01-11,Afternoon,8.0
SHF-573053,NUR-801522,Nurse,DEP-007,2023-03-12,Afternoon,10.0
SHF-573100,NUR-289009,Nurse,DEP-009,2025-08-30,Night,8.0
SHF-573166,NUR-349987,Nurse,DEP-018,2023-05-08,Afternoon,8.0
SHF-573226,NUR-127004,Nurse,DEP-011,2026-08-08,Morning,10.0
SHF-573242,DOC-345676,Doctor,DEP-019,2023-02-28,Afternoon,12.0
SHF-573259,NUR-320358,Nurse,DEP-013,2024-07-12,Night,8.0
SHF-573476,EMP-324301,Employee,DEP-018,2025-05-01,Afternoon,8.0
SHF-573486,NUR-138426,Nurse,DEP-017,2023-10-13,Night,12.0
SHF-573559,EMP-309879,Employee,DEP-016,2026-05-09,Afternoon,8.0
SHF-573635,NUR-943577,Nurse,DEP-017,2023-06-09,Afternoon,12.0
SHF-573667,DOC-183675,Doctor,DEP-011,2024-11-27,Night,12.0
SHF-573756,EMP-672939,Employee,DEP-019,2023-07-29,Afternoon,8.0
SHF-573786,NUR-513107,Nurse,DEP-014,2024-06-10,Afternoon,8.0
SHF-573804,NUR-502572,Nurse,DEP-017,2025-07-19,Afternoon,12.0
SHF-573806,DOC-634815,Doctor,DEP-013,2025-10-02,Night,12.0
SHF-574056,NUR-442391,Nurse,DEP-003,2025-05-23,Night,8.0
SHF-574063,EMP-730795,Employee,DEP-004,2024-09-09,Morning,8.0
SHF-574087,NUR-147181,Nurse,DEP-018,2023-06-20,Morning,12.0
SHF-574103,NUR-766507,Nurse,DEP-018,2023-03-08,Morning,10.0
SHF-574110,NUR-909918,Nurse,DEP-015,2024-04-29,Night,8.0
SHF-574142,EMP-775958,Employee,DEP-011,2026-02-19,Night,10.0
SHF-574175,NUR-506582,Nurse,DEP-016,2025-06-11,Night,8.0
SHF-574206,NUR-108707,Nurse,DEP-017,2023-09-09,Morning,8.0
SHF-574259,EMP-238860,Employee,DEP-004,2023-12-17,Morning,12.0
SHF-574302,NUR-718466,Nurse,DEP-011,2026-06-16,Afternoon,12.0
SHF-574317,EMP-819472,Employee,DEP-010,2024-11-13,Afternoon,8.0
SHF-574320,EMP-758546,Employee,DEP-018,2023-09-15,Night,8.0
SHF-574328,EMP-516639,Employee,DEP-001,2026-04-11,Afternoon,10.0
SHF-574334,EMP-792516,Employee,DEP-013,2025-03-29,Afternoon,8.0
SHF-574357,NUR-744187,Nurse,DEP-012,2024-05-15,Morning,8.0
SHF-574377,NUR-970683,Nurse,DEP-010,2025-09-29,Afternoon,10.0
SHF-574489,NUR-905391,Nurse,DEP-005,2024-02-24,Morning,10.0
SHF-574498,NUR-726782,Nurse,DEP-004,2024-12-10,Night,8.0
SHF-574566,NUR-355410,Nurse,DEP-017,2026-03-26,Morning,8.0
SHF-574596,NUR-484834,Nurse,DEP-018,2025-11-08,Morning,8.0
SHF-574629,DOC-599568,Doctor,DEP-014,2024-01-26,Night,12.0
SHF-574659,DOC-548443,Doctor,DEP-005,2024-04-21,Afternoon,10.0
SHF-574701,DOC-401591,Doctor,DEP-011,2023-01-31,Night,8.0
SHF-574819,NUR-548833,Nurse,DEP-010,2024-09-02,Afternoon,8.0
SHF-574860,NUR-355359,Nurse,DEP-020,2023-05-01,Morning,8.0
SHF-574922,NUR-144307,Nurse,DEP-002,2023-04-28,Night,12.0
SHF-574938,EMP-626571,Employee,DEP-013,2024-01-06,Night,10.0
SHF-574981,DOC-798125,Doctor,DEP-015,2025-01-03,Night,10.0
SHF-575122,EMP-252188,Employee,DEP-010,2024-10-13,Morning,8.0
SHF-575205,EMP-479225,Employee,DEP-016,2025-04-08,Morning,10.0
SHF-575241,NUR-203074,Nurse,DEP-016,2024-03-20,Night,10.0
SHF-575255,DOC-619815,Doctor,DEP-004,2026-05-13,Morning,10.0
SHF-575260,NUR-485487,Nurse,DEP-017,2024-02-13,Morning,10.0
SHF-575290,DOC-574457,Doctor,DEP-016,2023-11-12,Night,10.0
SHF-575448,NUR-430077,Nurse,DEP-001,2024-07-09,Afternoon,12.0
SHF-575455,EMP-301932,Employee,DEP-003,2023-03-25,Afternoon,10.0
SHF-575457,NUR-598223,Nurse,DEP-013,2023-01-02,Night,10.0
SHF-575539,NUR-771998,Nurse,DEP-015,2023-09-09,Morning,8.0
SHF-575578,EMP-253125,Employee,DEP-018,2026-01-30,Morning,8.0
SHF-575603,NUR-443269,Nurse,DEP-008,2026-02-13,Morning,8.0
SHF-575617,DOC-783772,Doctor,DEP-006,2025-01-09,Night,12.0
SHF-575632,DOC-961171,Doctor,DEP-001,2023-03-14,Night,8.0
SHF-575642,EMP-660086,Employee,DEP-012,2024-12-27,Night,8.0
SHF-575661,NUR-562685,Nurse,DEP-017,2025-03-16,Afternoon,12.0
SHF-575666,NUR-946069,Nurse,DEP-004,2025-07-17,Morning,10.0
SHF-575773,NUR-354587,Nurse,DEP-009,2023-01-03,Night,10.0
SHF-575780,EMP-308080,Employee,DEP-005,2025-01-01,Morning,8.0
SHF-575796,NUR-934300,Nurse,DEP-006,2026-05-10,Morning,10.0
SHF-575819,NUR-281454,Nurse,DEP-008,2023-06-01,Morning,12.0
SHF-575833,EMP-785404,Employee,DEP-009,2023-10-01,Afternoon,8.0
SHF-575864,NUR-586612,Nurse,DEP-002,2024-01-11,Morning,10.0
SHF-575899,NUR-621583,Nurse,DEP-006,2026-01-01,Night,12.0
SHF-575901,EMP-491248,Employee,DEP-016,2025-07-06,Morning,10.0
SHF-575982,NUR-587684,Nurse,DEP-010,2023-06-25,Morning,8.0
SHF-575995,NUR-666348,Nurse,DEP-014,2025-03-27,Afternoon,8.0
SHF-576040,NUR-303506,Nurse,DEP-013,2024-10-28,Night,8.0
SHF-576057,NUR-900946,Nurse,DEP-012,2025-02-22,Night,10.0
SHF-576071,EMP-898131,Employee,DEP-012,2025-12-28,Afternoon,8.0
SHF-576086,EMP-879365,Employee,DEP-016,2023-07-29,Morning,8.0
SHF-576111,NUR-727957,Nurse,DEP-010,2024-03-17,Morning,10.0
SHF-576125,EMP-220531,Employee,DEP-017,2025-06-08,Morning,8.0
SHF-576267,EMP-709441,Employee,DEP-011,2024-10-30,Night,12.0
SHF-576276,DOC-231115,Doctor,DEP-019,2024-09-03,Morning,10.0
SHF-576280,EMP-292441,Employee,DEP-020,2026-01-08,Night,10.0
SHF-576349,DOC-611361,Doctor,DEP-013,2025-08-27,Afternoon,10.0
SHF-576363,NUR-558296,Nurse,DEP-010,2023-09-21,Morning,8.0
SHF-576420,DOC-816832,Doctor,DEP-010,2024-09-22,Night,10.0
SHF-576463,NUR-862202,Nurse,DEP-002,2023-10-30,Night,8.0
SHF-576491,NUR-588050,Nurse,DEP-010,2024-02-12,Night,10.0
SHF-576508,DOC-289444,Doctor,DEP-020,2025-03-22,Morning,10.0
SHF-576517,NUR-203074,Nurse,DEP-018,2025-03-11,Morning,8.0
SHF-576519,NUR-334128,Nurse,DEP-010,2025-10-23,Night,8.0
SHF-576528,EMP-707733,Employee,DEP-004,2023-06-04,Night,10.0
SHF-576562,EMP-981093,Employee,DEP-018,2025-08-12,Afternoon,8.0
SHF-576580,NUR-304812,Nurse,DEP-009,2026-05-07,Morning,8.0
SHF-576611,DOC-262788,Doctor,DEP-007,2023-12-31,Afternoon,10.0
SHF-576688,DOC-682357,Doctor,DEP-001,2023-11-01,Afternoon,10.0
SHF-576751,EMP-786397,Employee,DEP-017,2025-07-20,Afternoon,10.0
SHF-576827,DOC-299419,Doctor,DEP-006,2024-04-22,Morning,12.0
SHF-576854,EMP-961857,Employee,DEP-006,2023-10-09,Night,12.0
SHF-576889,NUR-624342,Nurse,DEP-004,2023-01-19,Afternoon,10.0
SHF-576974,NUR-703547,Nurse,DEP-015,2025-05-09,Afternoon,12.0
SHF-576982,DOC-804302,Doctor,DEP-019,2026-01-05,Afternoon,10.0
SHF-577161,NUR-621680,Nurse,DEP-010,2025-05-05,Morning,8.0
SHF-577169,EMP-453848,Employee,DEP-013,2025-10-11,Afternoon,12.0
SHF-577176,NUR-829990,Nurse,DEP-014,2025-07-09,Night,12.0
SHF-577178,EMP-254279,Employee,DEP-001,2025-03-09,Morning,8.0
SHF-577220,DOC-732925,Doctor,DEP-011,2024-05-27,Morning,8.0
SHF-577288,EMP-210305,Employee,DEP-006,2024-08-11,Morning,12.0
SHF-577313,EMP-609190,Employee,DEP-001,2026-06-10,Morning,8.0
SHF-577336,NUR-653537,Nurse,DEP-011,2023-11-04,Afternoon,12.0
SHF-577337,DOC-425744,Doctor,DEP-018,2024-04-29,Morning,10.0
SHF-577369,EMP-327961,Employee,DEP-003,2024-08-05,Afternoon,12.0
SHF-577395,NUR-514868,Nurse,DEP-019,2026-06-17,Night,10.0
SHF-577407,DOC-406433,Doctor,DEP-020,2023-06-05,Afternoon,12.0
SHF-577417,NUR-197970,Nurse,DEP-008,2024-11-08,Night,10.0
SHF-577514,NUR-926786,Nurse,DEP-003,2023-06-04,Morning,12.0
SHF-577531,NUR-523745,Nurse,DEP-010,2025-06-05,Afternoon,10.0
SHF-577536,EMP-486525,Employee,DEP-018,2025-11-05,Night,12.0
SHF-577633,DOC-315825,Doctor,DEP-018,2024-01-23,Night,12.0
SHF-577669,NUR-239347,Nurse,DEP-020,2025-06-11,Morning,10.0
SHF-577692,NUR-665167,Nurse,DEP-015,2025-03-15,Morning,12.0
SHF-577700,EMP-387856,Employee,DEP-002,2024-09-20,Afternoon,8.0
SHF-577702,NUR-364397,Nurse,DEP-012,2024-06-20,Morning,10.0
SHF-577719,EMP-106933,Employee,DEP-017,2023-07-19,Night,12.0
SHF-577781,NUR-770636,Nurse,DEP-020,2025-02-27,Afternoon,8.0
SHF-577854,NUR-157415,Nurse,DEP-011,2023-09-11,Afternoon,10.0
SHF-577903,EMP-861920,Employee,DEP-003,2023-10-23,Morning,8.0
SHF-577928,EMP-128086,Employee,DEP-007,2023-10-30,Morning,8.0
SHF-577931,EMP-908606,Employee,DEP-008,2024-05-20,Afternoon,12.0
SHF-578076,NUR-304599,Nurse,DEP-019,2023-05-15,Night,12.0
SHF-578087,NUR-689532,Nurse,DEP-005,2025-06-29,Night,12.0
SHF-578125,EMP-558871,Employee,DEP-013,2024-03-16,Afternoon,8.0
SHF-578206,NUR-859138,Nurse,DEP-007,2025-09-09,Night,8.0
SHF-578214,NUR-960099,Nurse,DEP-006,2023-07-31,Afternoon,12.0
SHF-578234,NUR-380700,Nurse,DEP-013,2023-07-12,Morning,8.0
SHF-578303,NUR-804000,Nurse,DEP-005,2024-01-25,Morning,10.0
SHF-578313,DOC-324658,Doctor,DEP-017,2024-10-20,Morning,12.0
SHF-578393,NUR-130394,Nurse,DEP-008,2024-04-08,Night,8.0
SHF-578407,NUR-632490,Nurse,DEP-017,2025-01-03,Night,8.0
SHF-578436,EMP-864148,Employee,DEP-015,2024-04-27,Afternoon,10.0
SHF-578487,EMP-982035,Employee,DEP-001,2025-03-06,Night,12.0
SHF-578496,EMP-166808,Employee,DEP-019,2026-05-08,Morning,10.0
SHF-578519,DOC-478074,Doctor,DEP-003,2024-06-30,Afternoon,12.0
SHF-578531,EMP-603025,Employee,DEP-018,2024-11-26,Night,8.0
SHF-578554,DOC-231613,Doctor,DEP-005,2024-10-20,Morning,8.0
SHF-578587,NUR-767328,Nurse,DEP-006,2024-10-19,Night,10.0
SHF-578656,NUR-709963,Nurse,DEP-003,2026-04-29,Night,10.0
SHF-578658,EMP-218048,Employee,DEP-019,2023-11-19,Morning,10.0
SHF-578661,NUR-929579,Nurse,DEP-020,2023-01-02,Morning,10.0
SHF-578730,NUR-304948,Nurse,DEP-005,2025-03-30,Night,8.0
SHF-578742,EMP-213631,Employee,DEP-002,2025-04-12,Morning,12.0
SHF-578811,EMP-180955,Employee,DEP-019,2025-12-24,Night,12.0
SHF-578817,EMP-633961,Employee,DEP-013,2025-02-14,Night,10.0
SHF-578844,NUR-330010,Nurse,DEP-001,2025-03-03,Afternoon,10.0
SHF-578891,NUR-829990,Nurse,DEP-006,2024-09-14,Night,8.0
SHF-578939,DOC-877550,Doctor,DEP-019,2024-02-26,Afternoon,8.0
SHF-578994,NUR-513697,Nurse,DEP-016,2026-05-21,Morning,12.0
SHF-579008,NUR-751051,Nurse,DEP-020,2023-03-04,Afternoon,10.0
SHF-579053,NUR-214127,Nurse,DEP-007,2024-03-16,Afternoon,12.0
SHF-579118,DOC-608141,Doctor,DEP-015,2024-07-08,Morning,10.0
SHF-579164,NUR-837703,Nurse,DEP-004,2023-01-09,Night,8.0
SHF-579246,NUR-450400,Nurse,DEP-009,2025-12-15,Morning,8.0
SHF-579292,DOC-603512,Doctor,DEP-007,2024-02-03,Afternoon,12.0
SHF-579302,NUR-762126,Nurse,DEP-018,2023-02-27,Afternoon,12.0
SHF-579303,EMP-360288,Employee,DEP-012,2023-08-31,Morning,12.0
SHF-579333,EMP-369702,Employee,DEP-014,2025-06-30,Afternoon,12.0
SHF-579375,NUR-557092,Nurse,DEP-015,2023-07-22,Afternoon,12.0
SHF-579386,NUR-135906,Nurse,DEP-015,2024-12-05,Morning,12.0
SHF-579401,NUR-688089,Nurse,DEP-003,2023-01-02,Afternoon,8.0
SHF-579414,DOC-779688,Doctor,DEP-017,2023-12-25,Morning,8.0
SHF-579463,NUR-586508,Nurse,DEP-007,2026-07-17,Morning,12.0
SHF-579467,DOC-542213,Doctor,DEP-018,2023-11-27,Night,8.0
SHF-579516,EMP-292441,Employee,DEP-004,2025-11-06,Morning,10.0
SHF-579544,EMP-789395,Employee,DEP-015,2024-04-18,Night,10.0
SHF-579841,EMP-736836,Employee,DEP-012,2023-03-26,Night,8.0
SHF-579929,DOC-796181,Doctor,DEP-017,2025-08-09,Afternoon,8.0
SHF-579978,DOC-597795,Doctor,DEP-017,2024-08-10,Night,10.0
SHF-579990,EMP-213631,Employee,DEP-011,2023-03-10,Morning,10.0
SHF-580049,NUR-370882,Nurse,DEP-003,2025-03-14,Night,8.0
SHF-580152,DOC-139863,Doctor,DEP-003,2024-10-13,Morning,12.0
SHF-580158,NUR-193581,Nurse,DEP-004,2023-10-07,Night,8.0
SHF-580164,DOC-930520,Doctor,DEP-012,2024-06-04,Afternoon,12.0
SHF-580237,NUR-707497,Nurse,DEP-009,2026-04-13,Afternoon,8.0
SHF-580260,DOC-258599,Doctor,DEP-001,2023-05-04,Morning,10.0
SHF-580316,DOC-891386,Doctor,DEP-017,2024-06-12,Morning,8.0
SHF-580318,EMP-861920,Employee,DEP-005,2026-07-07,Night,10.0
SHF-580346,DOC-930520,Doctor,DEP-018,2025-10-11,Night,10.0
SHF-580362,NUR-642499,Nurse,DEP-016,2023-09-09,Afternoon,10.0
SHF-580423,NUR-636090,Nurse,DEP-006,2023-05-28,Night,8.0
SHF-580527,EMP-507444,Employee,DEP-006,2024-08-13,Afternoon,10.0
